id,dep_delayed_15min
47703,0.686170
47704,0.099156
47705,0.061815
47706,0.055848
47707,0.009632
47708,0.028125
47709,0.252124
47710,0.129198
47711,0.051379
47712,0.066294
47713,0.116484
47714,0.398739
47715,0.067125
47716,0.127508
47717,0.175299
47718,0.115719
47719,0.171077
47720,0.090684
47721,0.011616
47722,0.140085
47723,0.066313
47724,0.292376
47725,0.116757
47726,0.027106
47727,0.119708
47728,0.029121
47729,0.034255
47730,0.156957
47731,0.037412
47732,0.155113
47733,0.071366
47734,0.494764
47735,0.115694
47736,0.227172
47737,0.452561
47738,0.046509
47739,0.358447
47740,0.559147
47741,0.233892
47742,0.080393
47743,0.094546
47744,0.077491
47745,0.147595
47746,0.109798
47747,0.070190
47748,0.096430
47749,0.266804
47750,0.068965
47751,0.053448
47752,0.648648
47753,0.198144
47754,0.118337
47755,0.152855
47756,0.279074
47757,0.075011
47758,0.199641
47759,0.273480
47760,0.642816
47761,0.239443
47762,0.207910
47763,0.155934
47764,0.032950
47765,0.095052
47766,0.108147
47767,0.411151
47768,0.612952
47769,0.080563
47770,0.187130
47771,0.103627
47772,0.104912
47773,0.073294
47774,0.048873
47775,0.026067
47776,0.072370
47777,0.083025
47778,0.001690
47779,0.143047
47780,0.056887
47781,0.052642
47782,0.193910
47783,0.220113
47784,0.196725
47785,0.212441
47786,0.342318
47787,0.194116
47788,0.431441
47789,0.286513
47790,0.193917
47791,0.642374
47792,0.087121
47793,0.048389
47794,0.103011
47795,0.215627
47796,0.059782
47797,0.022197
47798,0.486925
47799,0.044422
47800,0.109483
47801,0.266230
47802,0.172860
47803,0.090444
47804,0.041997
47805,0.034722
47806,0.263469
47807,0.043611
47808,0.328565
47809,0.051515
47810,0.096948
47811,0.272507
47812,0.164420
47813,0.124385
47814,0.308195
47815,0.081697
47816,0.065635
47817,0.323721
47818,0.179641
47819,0.078463
47820,0.956499
47821,0.061839
47822,0.104166
47823,0.057827
47824,0.308682
47825,0.457974
47826,0.032788
47827,0.111197
47828,0.522994
47829,0.117506
47830,0.053787
47831,0.535379
47832,0.014659
47833,0.564655
47834,0.039525
47835,0.345368
47836,0.291507
47837,0.243640
47838,0.157357
47839,0.130842
47840,0.017711
47841,0.105609
47842,0.107332
47843,0.053362
47844,0.119409
47845,0.137676
47846,0.256949
47847,0.686467
47848,0.043860
47849,0.145397
47850,0.018077
47851,0.263477
47852,0.126904
47853,0.057527
47854,0.166220
47855,0.234425
47856,0.026800
47857,0.195877
47858,0.293397
47859,0.091316
47860,0.086534
47861,0.016380
47862,0.194161
47863,0.225745
47864,0.259124
47865,0.206517
47866,0.177819
47867,0.118360
47868,0.478063
47869,0.104263
47870,0.237954
47871,0.005863
47872,0.504793
47873,0.493313
47874,0.040466
47875,0.233690
47876,0.133844
47877,0.222788
47878,0.425908
47879,0.056356
47880,0.349612
47881,0.011247
47882,0.331338
47883,0.081661
47884,0.154110
47885,0.148212
47886,0.022388
47887,0.061561
47888,0.004558
47889,0.031571
47890,0.388613
47891,0.028796
47892,0.020727
47893,0.115845
47894,0.157237
47895,0.120059
47896,0.087864
47897,0.321692
47898,0.195144
47899,0.035231
47900,0.186657
47901,0.197438
47902,0.163761
47903,0.128508
47904,0.021943
47905,0.192716
47906,0.768272
47907,0.031865
47908,0.066384
47909,0.172186
47910,0.292698
47911,0.479470
47912,0.171150
47913,0.240338
47914,0.071961
47915,0.290995
47916,0.130287
47917,0.033312
47918,0.067990
47919,0.416736
47920,0.042737
47921,0.267206
47922,0.557601
47923,0.109078
47924,0.106140
47925,0.281113
47926,0.021827
47927,0.278889
47928,0.254535
47929,0.024371
47930,0.050812
47931,0.548707
47932,0.203095
47933,0.068057
47934,0.061156
47935,0.192711
47936,0.293983
47937,0.009243
47938,0.007617
47939,0.023758
47940,0.050930
47941,0.062683
47942,0.095738
47943,0.021687
47944,0.123530
47945,0.105996
47946,0.089034
47947,0.135187
47948,0.075184
47949,0.139748
47950,0.275929
47951,0.158476
47952,0.306821
47953,0.127376
47954,0.437057
47955,0.223349
47956,0.324209
47957,0.399612
47958,0.023228
47959,0.703198
47960,0.156488
47961,0.093812
47962,0.384858
47963,0.086249
47964,0.441214
47965,0.267892
47966,0.083019
47967,0.116738
47968,0.051285
47969,0.146099
47970,0.006612
47971,0.270094
47972,0.019394
47973,0.124249
47974,0.011590
47975,0.234222
47976,0.060928
47977,0.022176
47978,0.290206
47979,0.067888
47980,0.055361
47981,0.128793
47982,0.107058
47983,0.099179
47984,0.070856
47985,0.273203
47986,0.092805
47987,0.450671
47988,0.133768
47989,0.468471
47990,0.035012
47991,0.071068
47992,0.229701
47993,0.130191
47994,0.319639
47995,0.128637
47996,0.176451
47997,0.199211
47998,0.047979
47999,0.141367
48000,0.021545
48001,0.011882
48002,0.217400
48003,0.346528
48004,0.072608
48005,0.128174
48006,0.178672
48007,0.228697
48008,0.235933
48009,0.057919
48010,0.020628
48011,0.007278
48012,0.261064
48013,0.081195
48014,0.023366
48015,0.247042
48016,0.245153
48017,0.072430
48018,0.243344
48019,0.073647
48020,0.026384
48021,0.112554
48022,0.053775
48023,0.247910
48024,0.208564
48025,0.005137
48026,0.106868
48027,0.303341
48028,0.248491
48029,0.117375
48030,0.068932
48031,0.451779
48032,0.083451
48033,0.405326
48034,0.096299
48035,0.164229
48036,0.249098
48037,0.518760
48038,0.338546
48039,0.061484
48040,0.225098
48041,0.181103
48042,0.048878
48043,0.148096
48044,0.011890
48045,0.093075
48046,0.061206
48047,0.194893
48048,0.010644
48049,0.246437
48050,0.390533
48051,0.112229
48052,0.363607
48053,0.148110
48054,0.800055
48055,0.013208
48056,0.292244
48057,0.075219
48058,0.188861
48059,0.151875
48060,0.032181
48061,0.172149
48062,0.088876
48063,0.211749
48064,0.247659
48065,0.014109
48066,0.010996
48067,0.031092
48068,0.011154
48069,0.083876
48070,0.127461
48071,0.059399
48072,0.266655
48073,0.163846
48074,0.057652
48075,0.134427
48076,0.040188
48077,0.742764
48078,0.040277
48079,0.031471
48080,0.091623
48081,0.346771
48082,0.117137
48083,0.154457
48084,0.315450
48085,0.119279
48086,0.332966
48087,0.165450
48088,0.036066
48089,0.183292
48090,0.035940
48091,0.062354
48092,0.095372
48093,0.058705
48094,0.133625
48095,0.085672
48096,0.045910
48097,0.131759
48098,0.065572
48099,0.258653
48100,0.034513
48101,0.232804
48102,0.019623
48103,0.048125
48104,0.075892
48105,0.188780
48106,0.076449
48107,0.282052
48108,0.076026
48109,0.148491
48110,0.028099
48111,0.079962
48112,0.447154
48113,0.008140
48114,0.121439
48115,0.055873
48116,0.220869
48117,0.028234
48118,0.017442
48119,0.172254
48120,0.337144
48121,0.063137
48122,0.022256
48123,0.036604
48124,0.038361
48125,0.655976
48126,0.123442
48127,0.041846
48128,0.069869
48129,0.028418
48130,0.065026
48131,0.093993
48132,0.313743
48133,0.276788
48134,0.014326
48135,0.092338
48136,0.026401
48137,0.060658
48138,0.333268
48139,0.092961
48140,0.052416
48141,0.431862
48142,0.080360
48143,0.479690
48144,0.019788
48145,0.392733
48146,0.213712
48147,0.149617
48148,0.100868
48149,0.192735
48150,0.134594
48151,0.279992
48152,0.032528
48153,0.136226
48154,0.184707
48155,0.279405
48156,0.251640
48157,0.777882
48158,0.241106
48159,0.176560
48160,0.105607
48161,0.283794
48162,0.011875
48163,0.073785
48164,0.039150
48165,0.199822
48166,0.014132
48167,0.144986
48168,0.109279
48169,0.344113
48170,0.248662
48171,0.049292
48172,0.037269
48173,0.048962
48174,0.358168
48175,0.099369
48176,0.135451
48177,0.295621
48178,0.287967
48179,0.358662
48180,0.046917
48181,0.010613
48182,0.011181
48183,0.034114
48184,0.032998
48185,0.037939
48186,0.247527
48187,0.129760
48188,0.023695
48189,0.159405
48190,0.052981
48191,0.014140
48192,0.044170
48193,0.045823
48194,0.069100
48195,0.041710
48196,0.049661
48197,0.443999
48198,0.332559
48199,0.787762
48200,0.087060
48201,0.277646
48202,0.028730
48203,0.027305
48204,0.076119
48205,0.094736
48206,0.122433
48207,0.661946
48208,0.435691
48209,0.268121
48210,0.192557
48211,0.163043
48212,0.252444
48213,0.045559
48214,0.018420
48215,0.361788
48216,0.064168
48217,0.084695
48218,0.037391
48219,0.589428
48220,0.167949
48221,0.091647
48222,0.291369
48223,0.047088
48224,0.152249
48225,0.066426
48226,0.027581
48227,0.018002
48228,0.107779
48229,0.210637
48230,0.197296
48231,0.092081
48232,0.203112
48233,0.299788
48234,0.089524
48235,0.158717
48236,0.322196
48237,0.866287
48238,0.014319
48239,0.035340
48240,0.069960
48241,0.156537
48242,0.003249
48243,0.147676
48244,0.105263
48245,0.105322
48246,0.223220
48247,0.030450
48248,0.041914
48249,0.119962
48250,0.296413
48251,0.228814
48252,0.044187
48253,0.309257
48254,0.318739
48255,0.035545
48256,0.254263
48257,0.117709
48258,0.216038
48259,0.033546
48260,0.443666
48261,0.024533
48262,0.225183
48263,0.056874
48264,0.034709
48265,0.233917
48266,0.161399
48267,0.065194
48268,0.309729
48269,0.185993
48270,0.540563
48271,0.306936
48272,0.157475
48273,0.226057
48274,0.038198
48275,0.699282
48276,0.012019
48277,0.055221
48278,0.063267
48279,0.369476
48280,0.273530
48281,0.107297
48282,0.024186
48283,0.416388
48284,0.188251
48285,0.027778
48286,0.228770
48287,0.261379
48288,0.065334
48289,0.343977
48290,0.200677
48291,0.015492
48292,0.163601
48293,0.017693
48294,0.022768
48295,0.317628
48296,0.085639
48297,0.251197
48298,0.119331
48299,0.040919
48300,0.309976
48301,0.268398
48302,0.035337
48303,0.054652
48304,0.022957
48305,0.031199
48306,0.055884
48307,0.123065
48308,0.157017
48309,0.183112
48310,0.136124
48311,0.059824
48312,0.022789
48313,0.347941
48314,0.152207
48315,0.036782
48316,0.429013
48317,0.123306
48318,0.211430
48319,0.050467
48320,0.080618
48321,0.023167
48322,0.086286
48323,0.070252
48324,0.147506
48325,0.328166
48326,0.095444
48327,0.276785
48328,0.076388
48329,0.503454
48330,0.304851
48331,0.106051
48332,0.389907
48333,0.076707
48334,0.063324
48335,0.312509
48336,0.062463
48337,0.079326
48338,0.007865
48339,0.091054
48340,0.056269
48341,0.370317
48342,0.258121
48343,0.188891
48344,0.296795
48345,0.051656
48346,0.297829
48347,0.082189
48348,0.224306
48349,0.205195
48350,0.396767
48351,0.086271
48352,0.079923
48353,0.165448
48354,0.116808
48355,0.101547
48356,0.040371
48357,0.159243
48358,0.010489
48359,0.067982
48360,0.042850
48361,0.196177
48362,0.577977
48363,0.478736
48364,0.576777
48365,0.036296
48366,0.140605
48367,0.186140
48368,0.255412
48369,0.016277
48370,0.147732
48371,0.117506
48372,0.176390
48373,0.122494
48374,0.129087
48375,0.153730
48376,0.130054
48377,0.202334
48378,0.528097
48379,0.198662
48380,0.685808
48381,0.292617
48382,0.085783
48383,0.155822
48384,0.369958
48385,0.439494
48386,0.312949
48387,0.369928
48388,0.177901
48389,0.166997
48390,0.199567
48391,0.337110
48392,0.422591
48393,0.163232
48394,0.042101
48395,0.326447
48396,0.206110
48397,0.339193
48398,0.059919
48399,0.098636
48400,0.335891
48401,0.241346
48402,0.019489
48403,0.955708
48404,0.148980
48405,0.034387
48406,0.299858
48407,0.065038
48408,0.135076
48409,0.033562
48410,0.143783
48411,0.071472
48412,0.241723
48413,0.041394
48414,0.183653
48415,0.004144
48416,0.035530
48417,0.144080
48418,0.145078
48419,0.239447
48420,0.222187
48421,0.157466
48422,0.131707
48423,0.126231
48424,0.038802
48425,0.150017
48426,0.599894
48427,0.033691
48428,0.211672
48429,0.391771
48430,0.050482
48431,0.382571
48432,0.120587
48433,0.171893
48434,0.089300
48435,0.051935
48436,0.157451
48437,0.101376
48438,0.471482
48439,0.086558
48440,0.048095
48441,0.076474
48442,0.036953
48443,0.354127
48444,0.042433
48445,0.370985
48446,0.253482
48447,0.233112
48448,0.049071
48449,0.669736
48450,0.096319
48451,0.297947
48452,0.185018
48453,0.124868
48454,0.011179
48455,0.131631
48456,0.123255
48457,0.221761
48458,0.120904
48459,0.322646
48460,0.203754
48461,0.026433
48462,0.095506
48463,0.040611
48464,0.048074
48465,0.052555
48466,0.147264
48467,0.122843
48468,0.558866
48469,0.015289
48470,0.412052
48471,0.278720
48472,0.046153
48473,0.043852
48474,0.117237
48475,0.272889
48476,0.081616
48477,0.062470
48478,0.366544
48479,0.124227
48480,0.214997
48481,0.227269
48482,0.064516
48483,0.116158
48484,0.053353
48485,0.072990
48486,0.114737
48487,0.372647
48488,0.124693
48489,0.049503
48490,0.278048
48491,0.305878
48492,0.123062
48493,0.130590
48494,0.193968
48495,0.152197
48496,0.082718
48497,0.104210
48498,0.048137
48499,0.034018
48500,0.031118
48501,0.208956
48502,0.121379
48503,0.024167
48504,0.058844
48505,0.018756
48506,0.553987
48507,0.004678
48508,0.182716
48509,0.204122
48510,0.105181
48511,0.235527
48512,0.622290
48513,0.201254
48514,0.012589
48515,0.684174
48516,0.007648
48517,0.321903
48518,0.198101
48519,0.106777
48520,0.388833
48521,0.186983
48522,0.311598
48523,0.344994
48524,0.529661
48525,0.228714
48526,0.052625
48527,0.261800
48528,0.101556
48529,0.306941
48530,0.549543
48531,0.085633
48532,0.015893
48533,0.019098
48534,0.074338
48535,0.189568
48536,0.160968
48537,0.136728
48538,0.131296
48539,0.058342
48540,0.053129
48541,0.192696
48542,0.066692
48543,0.596171
48544,0.075223
48545,0.242751
48546,0.517080
48547,0.020313
48548,0.161159
48549,0.150064
48550,0.359981
48551,0.077403
48552,0.278904
48553,0.031530
48554,0.462197
48555,0.057085
48556,0.105037
48557,0.051219
48558,0.332405
48559,0.245303
48560,0.103873
48561,0.082224
48562,0.161313
48563,0.033013
48564,0.250014
48565,0.278522
48566,0.178493
48567,0.729457
48568,0.171298
48569,0.112014
48570,0.483542
48571,0.189879
48572,0.066755
48573,0.023407
48574,0.162056
48575,0.029314
48576,0.019319
48577,0.108994
48578,0.029756
48579,0.048948
48580,0.098624
48581,0.078449
48582,0.020673
48583,0.640929
48584,0.268084
48585,0.495858
48586,0.152395
48587,0.034323
48588,0.602644
48589,0.040030
48590,0.292454
48591,0.123948
48592,0.099979
48593,0.120080
48594,0.156702
48595,0.075140
48596,0.103340
48597,0.284632
48598,0.002286
48599,0.309311
48600,0.092115
48601,0.304694
48602,0.090790
48603,0.281439
48604,0.516165
48605,0.230290
48606,0.052880
48607,0.151258
48608,0.120771
48609,0.151071
48610,0.078172
48611,0.057176
48612,0.005115
48613,0.074748
48614,0.061435
48615,0.052060
48616,0.172328
48617,0.372427
48618,0.349095
48619,0.183875
48620,0.097989
48621,0.003079
48622,0.274543
48623,0.435283
48624,0.013419
48625,0.077816
48626,0.559317
48627,0.236990
48628,0.118261
48629,0.118562
48630,0.322016
48631,0.326302
48632,0.123385
48633,0.104449
48634,0.094742
48635,0.038965
48636,0.287502
48637,0.302597
48638,0.063164
48639,0.179382
48640,0.020151
48641,0.258242
48642,0.011674
48643,0.093052
48644,0.079284
48645,0.347528
48646,0.110162
48647,0.488138
48648,0.176647
48649,0.182613
48650,0.185738
48651,0.368766
48652,0.518067
48653,0.102751
48654,0.044669
48655,0.170486
48656,0.057651
48657,0.471620
48658,0.051743
48659,0.175329
48660,0.012066
48661,0.011894
48662,0.158301
48663,0.368148
48664,0.142800
48665,0.004915
48666,0.796982
48667,0.050816
48668,0.118803
48669,0.102549
48670,0.093609
48671,0.053146
48672,0.067663
48673,0.212002
48674,0.405920
48675,0.228568
48676,0.305150
48677,0.103670
48678,0.170901
48679,0.059740
48680,0.228810
48681,0.018223
48682,0.286346
48683,0.090491
48684,0.286911
48685,0.292062
48686,0.028842
48687,0.013282
48688,0.053353
48689,0.035111
48690,0.598483
48691,0.151194
48692,0.217787
48693,0.356777
48694,0.020979
48695,0.502813
48696,0.110208
48697,0.149036
48698,0.221110
48699,0.196788
48700,0.168194
48701,0.896482
48702,0.362843
48703,0.248496
48704,0.064472
48705,0.151123
48706,0.049850
48707,0.874050
48708,0.304480
48709,0.382092
48710,0.074845
48711,0.022821
48712,0.041186
48713,0.078735
48714,0.299297
48715,0.114499
48716,0.115632
48717,0.046544
48718,0.059958
48719,0.030276
48720,0.005444
48721,0.550871
48722,0.216760
48723,0.135035
48724,0.081040
48725,0.719570
48726,0.057822
48727,0.360475
48728,0.381623
48729,0.053380
48730,0.272670
48731,0.053885
48732,0.005900
48733,0.009600
48734,0.048682
48735,0.115143
48736,0.170170
48737,0.106630
48738,0.198066
48739,0.176985
48740,0.138294
48741,0.088640
48742,0.082503
48743,0.064566
48744,0.314859
48745,0.131557
48746,0.015791
48747,0.022242
48748,0.161576
48749,0.024147
48750,0.088302
48751,0.399311
48752,0.023704
48753,0.072995
48754,0.140817
48755,0.067980
48756,0.587112
48757,0.141265
48758,0.229190
48759,0.512478
48760,0.367009
48761,0.067883
48762,0.208346
48763,0.364192
48764,0.238694
48765,0.344266
48766,0.056137
48767,0.064321
48768,0.073142
48769,0.037221
48770,0.008722
48771,0.004674
48772,0.404679
48773,0.131047
48774,0.035808
48775,0.239769
48776,0.193823
48777,0.157841
48778,0.060957
48779,0.141777
48780,0.021169
48781,0.578950
48782,0.044206
48783,0.106597
48784,0.202488
48785,0.009152
48786,0.096782
48787,0.099544
48788,0.034835
48789,0.243119
48790,0.074258
48791,0.027415
48792,0.127183
48793,0.003713
48794,0.060738
48795,0.017792
48796,0.148937
48797,0.395869
48798,0.681597
48799,0.167725
48800,0.007206
48801,0.013548
48802,0.066430
48803,0.152652
48804,0.429202
48805,0.485421
48806,0.095385
48807,0.074945
48808,0.033627
48809,0.130710
48810,0.084810
48811,0.008127
48812,0.011139
48813,0.280709
48814,0.023055
48815,0.365755
48816,0.012695
48817,0.028487
48818,0.193373
48819,0.125045
48820,0.242778
48821,0.085413
48822,0.450139
48823,0.136926
48824,0.249862
48825,0.012829
48826,0.112341
48827,0.108801
48828,0.351599
48829,0.643880
48830,0.266974
48831,0.011768
48832,0.125753
48833,0.380739
48834,0.280680
48835,0.973458
48836,0.302971
48837,0.133952
48838,0.842331
48839,0.026147
48840,0.520187
48841,0.932828
48842,0.411775
48843,0.069231
48844,0.038797
48845,0.245267
48846,0.289766
48847,0.110455
48848,0.134134
48849,0.103068
48850,0.643472
48851,0.044111
48852,0.063555
48853,0.118233
48854,0.424146
48855,0.174955
48856,0.004567
48857,0.884361
48858,0.024848
48859,0.184906
48860,0.168256
48861,0.139868
48862,0.004244
48863,0.219382
48864,0.140541
48865,0.005342
48866,0.105963
48867,0.108408
48868,0.263079
48869,0.202780
48870,0.007180
48871,0.137005
48872,0.053577
48873,0.032500
48874,0.090172
48875,0.038038
48876,0.043713
48877,0.032365
48878,0.008817
48879,0.065363
48880,0.110593
48881,0.016276
48882,0.177627
48883,0.036078
48884,0.089517
48885,0.074337
48886,0.009004
48887,0.245764
48888,0.210367
48889,0.374031
48890,0.171829
48891,0.058090
48892,0.213226
48893,0.141579
48894,0.064408
48895,0.107007
48896,0.464993
48897,0.125451
48898,0.136228
48899,0.438970
48900,0.010815
48901,0.108371
48902,0.274156
48903,0.155278
48904,0.051456
48905,0.141017
48906,0.182821
48907,0.025512
48908,0.285183
48909,0.299368
48910,0.037556
48911,0.220705
48912,0.200684
48913,0.016604
48914,0.410348
48915,0.398558
48916,0.660355
48917,0.128586
48918,0.176783
48919,0.107962
48920,0.242988
48921,0.187495
48922,0.021627
48923,0.421483
48924,0.327159
48925,0.030547
48926,0.074341
48927,0.093505
48928,0.135685
48929,0.028701
48930,0.066136
48931,0.025827
48932,0.225654
48933,0.085093
48934,0.076844
48935,0.530571
48936,0.347388
48937,0.288627
48938,0.084619
48939,0.351603
48940,0.067320
48941,0.338630
48942,0.035729
48943,0.023427
48944,0.068291
48945,0.134355
48946,0.059010
48947,0.188174
48948,0.169625
48949,0.089799
48950,0.049839
48951,0.196012
48952,0.044625
48953,0.535299
48954,0.293386
48955,0.006451
48956,0.051441
48957,0.232907
48958,0.232250
48959,0.035671
48960,0.331063
48961,0.426958
48962,0.577486
48963,0.039304
48964,0.146518
48965,0.143055
48966,0.009360
48967,0.106936
48968,0.064874
48969,0.425594
48970,0.030268
48971,0.082067
48972,0.217668
48973,0.093971
48974,0.087455
48975,0.022435
48976,0.144545
48977,0.059139
48978,0.037262
48979,0.056410
48980,0.154395
48981,0.790413
48982,0.123469
48983,0.005644
48984,0.049712
48985,0.037912
48986,0.042862
48987,0.099403
48988,0.688968
48989,0.241674
48990,0.091944
48991,0.031286
48992,0.021410
48993,0.063370
48994,0.058861
48995,0.138441
48996,0.128577
48997,0.142024
48998,0.050690
48999,0.566777
49000,0.297434
49001,0.296000
49002,0.270937
49003,0.120862
49004,0.047753
49005,0.005557
49006,0.080877
49007,0.201433
49008,0.183871
49009,0.110087
49010,0.136544
49011,0.181767
49012,0.159515
49013,0.041094
49014,0.015378
49015,0.051087
49016,0.497368
49017,0.137982
49018,0.366391
49019,0.125564
49020,0.009923
49021,0.014204
49022,0.029687
49023,0.098290
49024,0.147434
49025,0.348824
49026,0.145299
49027,0.324044
49028,0.049119
49029,0.009853
49030,0.067456
49031,0.040091
49032,0.220838
49033,0.135374
49034,0.009750
49035,0.197334
49036,0.080494
49037,0.020532
49038,0.148530
49039,0.153061
49040,0.496922
49041,0.061846
49042,0.056476
49043,0.006038
49044,0.071053
49045,0.090383
49046,0.142405
49047,0.308112
49048,0.087627
49049,0.028795
49050,0.213291
49051,0.068675
49052,0.068808
49053,0.030392
49054,0.149705
49055,0.074898
49056,0.092828
49057,0.409981
49058,0.475860
49059,0.094386
49060,0.092519
49061,0.056017
49062,0.056364
49063,0.159674
49064,0.416532
49065,0.216537
49066,0.065800
49067,0.200874
49068,0.125023
49069,0.015119
49070,0.828743
49071,0.151877
49072,0.319915
49073,0.003153
49074,0.091037
49075,0.017982
49076,0.129976
49077,0.531139
49078,0.270528
49079,0.036961
49080,0.002937
49081,0.013558
49082,0.094104
49083,0.025672
49084,0.348926
49085,0.069984
49086,0.187228
49087,0.236627
49088,0.044443
49089,0.061644
49090,0.341362
49091,0.240410
49092,0.116350
49093,0.128846
49094,0.189085
49095,0.046291
49096,0.075900
49097,0.037561
49098,0.132140
49099,0.254451
49100,0.094192
49101,0.357956
49102,0.043357
49103,0.521965
49104,0.355458
49105,0.109624
49106,0.085628
49107,0.169999
49108,0.804166
49109,0.226600
49110,0.073922
49111,0.234325
49112,0.021222
49113,0.029815
49114,0.077679
49115,0.197271
49116,0.265858
49117,0.597445
49118,0.008310
49119,0.026676
49120,0.812394
49121,0.237165
49122,0.227984
49123,0.636858
49124,0.035367
49125,0.186607
49126,0.211606
49127,0.050397
49128,0.188789
49129,0.126098
49130,0.253442
49131,0.206446
49132,0.457038
49133,0.013053
49134,0.017975
49135,0.030992
49136,0.158633
49137,0.178712
49138,0.087928
49139,0.077240
49140,0.044671
49141,0.017598
49142,0.219808
49143,0.025698
49144,0.120376
49145,0.029145
49146,0.274541
49147,0.038989
49148,0.277829
49149,0.080655
49150,0.131401
49151,0.817496
49152,0.328911
49153,0.426275
49154,0.038576
49155,0.109616
49156,0.099027
49157,0.205961
49158,0.097693
49159,0.042268
49160,0.534830
49161,0.087815
49162,0.150517
49163,0.037862
49164,0.008113
49165,0.385083
49166,0.220261
49167,0.108658
49168,0.077853
49169,0.072125
49170,0.434765
49171,0.027332
49172,0.109637
49173,0.424141
49174,0.024895
49175,0.093365
49176,0.027576
49177,0.299619
49178,0.011664
49179,0.055812
49180,0.012519
49181,0.010581
49182,0.137744
49183,0.496912
49184,0.019859
49185,0.004411
49186,0.114098
49187,0.044833
49188,0.028193
49189,0.064522
49190,0.379211
49191,0.080991
49192,0.181209
49193,0.635410
49194,0.590044
49195,0.115012
49196,0.155607
49197,0.158451
49198,0.542093
49199,0.071839
49200,0.011241
49201,0.167229
49202,0.251735
49203,0.444986
49204,0.221449
49205,0.137044
49206,0.043081
49207,0.162118
49208,0.002761
49209,0.188479
49210,0.067848
49211,0.140015
49212,0.079967
49213,0.241163
49214,0.021322
49215,0.283426
49216,0.034829
49217,0.024727
49218,0.114608
49219,0.125428
49220,0.302146
49221,0.167149
49222,0.270894
49223,0.106522
49224,0.414939
49225,0.253790
49226,0.534653
49227,0.024610
49228,0.011134
49229,0.031309
49230,0.104338
49231,0.254541
49232,0.099896
49233,0.054454
49234,0.152464
49235,0.875203
49236,0.229555
49237,0.141956
49238,0.114284
49239,0.177919
49240,0.004363
49241,0.065098
49242,0.246463
49243,0.042546
49244,0.165193
49245,0.230356
49246,0.139472
49247,0.270498
49248,0.070305
49249,0.174826
49250,0.154658
49251,0.036755
49252,0.272356
49253,0.014868
49254,0.042950
49255,0.138116
49256,0.199083
49257,0.029203
49258,0.279995
49259,0.099668
49260,0.093858
49261,0.411582
49262,0.118594
49263,0.657723
49264,0.041758
49265,0.114245
49266,0.638147
49267,0.053456
49268,0.025649
49269,0.193948
49270,0.027541
49271,0.464822
49272,0.030938
49273,0.696117
49274,0.194166
49275,0.084296
49276,0.036656
49277,0.163273
49278,0.004844
49279,0.167861
49280,0.146461
49281,0.068432
49282,0.053088
49283,0.063562
49284,0.092376
49285,0.214938
49286,0.358386
49287,0.145698
49288,0.007372
49289,0.224024
49290,0.178473
49291,0.362274
49292,0.711371
49293,0.180935
49294,0.155873
49295,0.053963
49296,0.089538
49297,0.020828
49298,0.155203
49299,0.074716
49300,0.039420
49301,0.013823
49302,0.177948
49303,0.165749
49304,0.069460
49305,0.348846
49306,0.262188
49307,0.163937
49308,0.203529
49309,0.053608
49310,0.165569
49311,0.068459
49312,0.124611
49313,0.034686
49314,0.753463
49315,0.205013
49316,0.108384
49317,0.129043
49318,0.073967
49319,0.038300
49320,0.092654
49321,0.106987
49322,0.229301
49323,0.094086
49324,0.029903
49325,0.417397
49326,0.046721
49327,0.084479
49328,0.075995
49329,0.041869
49330,0.053661
49331,0.084279
49332,0.083585
49333,0.200845
49334,0.134775
49335,0.097857
49336,0.258247
49337,0.041821
49338,0.216239
49339,0.218105
49340,0.788772
49341,0.378581
49342,0.094575
49343,0.281015
49344,0.354567
49345,0.059212
49346,0.138738
49347,0.191794
49348,0.073579
49349,0.090463
49350,0.531756
49351,0.037110
49352,0.040254
49353,0.117459
49354,0.230104
49355,0.190219
49356,0.301701
49357,0.167130
49358,0.139753
49359,0.024284
49360,0.112621
49361,0.341864
49362,0.355331
49363,0.373176
49364,0.029169
49365,0.257368
49366,0.285812
49367,0.030579
49368,0.059000
49369,0.114988
49370,0.137430
49371,0.083444
49372,0.164404
49373,0.030357
49374,0.147572
49375,0.077353
49376,0.025044
49377,0.227751
49378,0.155478
49379,0.118642
49380,0.121305
49381,0.211749
49382,0.392236
49383,0.079540
49384,0.571472
49385,0.133205
49386,0.396637
49387,0.110274
49388,0.312941
49389,0.370794
49390,0.785206
49391,0.416537
49392,0.163998
49393,0.198695
49394,0.094003
49395,0.123534
49396,0.134630
49397,0.007023
49398,0.025180
49399,0.070727
49400,0.228407
49401,0.338655
49402,0.049716
49403,0.046266
49404,0.049482
49405,0.016349
49406,0.007934
49407,0.408345
49408,0.146960
49409,0.050739
49410,0.052508
49411,0.045193
49412,0.245706
49413,0.764364
49414,0.099861
49415,0.057173
49416,0.148515
49417,0.202707
49418,0.054607
49419,0.038959
49420,0.027307
49421,0.061546
49422,0.044541
49423,0.180793
49424,0.056845
49425,0.167047
49426,0.060036
49427,0.274170
49428,0.360653
49429,0.359838
49430,0.052051
49431,0.036524
49432,0.023280
49433,0.182494
49434,0.076045
49435,0.219216
49436,0.136959
49437,0.088701
49438,0.243436
49439,0.052212
49440,0.046929
49441,0.021911
49442,0.673909
49443,0.101608
49444,0.185668
49445,0.166820
49446,0.129771
49447,0.212179
49448,0.164001
49449,0.180883
49450,0.251654
